country,raw_table,source_entity_code,source_entity_name,row_count,canonical_entity_name,notes
PE,pe_raw_bulletin,,MAPFRE PERU VIDA,,Mapfre Perú,Variante sin tilde en P001 de boletines 12-31-2019/2020/2021 (P002 trae 'MAPFRE PERÚ VIDA' con tilde — misma clave case-insensitive; P004 ya usa 'Mapfre Perú Vida' vía fila preexistente); el lookup no pliega acentos (issue #210).
PE,pe_raw_bulletin,,Mapfre Perú,345,Mapfre Perú,
PE,pe_raw_bulletin,,Mapfre Perú (1),2,Mapfre Perú,
PE,pe_raw_bulletin,,Mapfre Perú Vida,182,Mapfre Perú,
PE,pe_raw_bulletin,,OHIO NATIONAL VIDA,584,Ohio National Vida,
PE,pe_raw_bulletin,,PACIFICO,,Pacífico Seguros Perú,Defensivo sin tilde por si algún export SBS omite el acento (issue #210).
PE,pe_raw_bulletin,,PACÍFICO,,Pacífico Seguros Perú,Nombre corto del boletín 03-31-2026 (P001 mayúsculas y P004 'Pacífico' — misma clave case-insensitive) (issue #210).
PE,pe_raw_bulletin,,PROTECTA,592,Protecta,
PE,pe_raw_bulletin,,Pacífico Seguros,524,Pacífico Seguros Perú,
PE,pe_raw_bulletin,,Qualitas,241,Quálitas Perú,
PE,pe_raw_bulletin,,Quálitas,242,Quálitas Perú,
PE,pe_raw_bulletin,,RIGEL,58,Rigel,
PE,pe_raw_bulletin,,RIMAC,95,Rímac,
PE,pe_raw_bulletin,,Rímac,429,Rímac,
PE,pe_raw_bulletin,,Secrex,523,Secrex,
PE,pe_raw_bulletin,,VIVIR SEGUROS,455,Vivir Seguros Perú,
PE,pe_raw_bulletin,,Vida Cámara,149,Vida Cámara,
SV,sv_raw_financials,,"ASeSUISA VIDA, S. A., Seguros de Personas",48,Asesuisa Vida,
SV,sv_raw_financials,,"Aseguradora Abank, S.A., Seguros de Personas",544,Aseguradora Abank Vida,
SV,sv_raw_financials,,"Aseguradora Agrícola Comercial, S.A.",1054,Aseguradora Agrícola Comercial,
SV,sv_raw_financials,,"Aseguradora Popular, S.A.",195,Aseguradora Popular,
SV,sv_raw_financials,,"Aseguradora Suiza Salvadoreña, S.A.",523,Asesuisa,
SV,sv_raw_financials,,"Aseguradora Vivir, S. A., Seguros de Personas",96,Aseguradora Vivir,
SV,sv_raw_financials,,"Aseguradora Vivir, S.A., Seguros de Personas",30,Aseguradora Vivir,
SV,sv_raw_financials,,"Asesuisa Vida, S.A., Seguros de Personas",384,Asesuisa El Salvador,
SV,sv_raw_financials,,Asoc. Coop. de Servicios de Seguros Futuro R.L.,120,Futuro Seguros El Salvador,
SV,sv_raw_financials,,Asociación Cooperativa de Servicios de Seguros Futuro R.L.,730,Futuro Seguros El Salvador,
SV,sv_raw_financials,,"Assa Compañía de Seguros de Vida, S.A., Seguros de Personas",690,ASSA El Salvador,
SV,sv_raw_financials,,"Assa Compañía de Seguros, S.A.",981,ASSA El Salvador,
SV,sv_raw_financials,,"Atlantida Vida, S.A., Seguros de Personas",342,Atlántida El Salvador,
SV,sv_raw_financials,,"Atlántida Vida Seguros, S.A., Seguros de Personas",24,Atlántida El Salvador,
SV,sv_raw_financials,,"Atlántida Vida, S.A., Seguros de Personas",290,Atlántida El Salvador,
SV,sv_raw_financials,,"Comedica Vida, S.A. Seguros de Personas",289,Comédica El Salvador,
SV,sv_raw_financials,,Comédica Vida S.A. Seguros de Personas,114,Comédica El Salvador,
SV,sv_raw_financials,,"Comédica Vida, S.A. Seguros de Personas",93,Comédica El Salvador,
SV,sv_raw_financials,,"Davivienda Seguros Comerciales Bolivar, S.A.",120,Davivienda Seguros El Salvador,
SV,sv_raw_financials,,"Davivienda Seguros Comerciales Bolívar, S.A.",841,Davivienda Seguros El Salvador,
SV,sv_raw_financials,,"Fedecredito Vida, S.A., Seguros de Personas",31,Fedecrédito,
SV,sv_raw_financials,,"Fedecrédito Vida, S.A., Seguros de Personas",668,Fedecrédito,
SV,sv_raw_financials,,"La Central de Seguros y Fianzas, S.A.",906,La Central de Seguros y Fianzas,
SV,sv_raw_financials,,"Mapfre Seguros El Salvador, S.A.",673,Mapfre El Salvador,
SV,sv_raw_financials,,"Mapfre la Centro Americana, S.A.",379,Mapfre El Salvador,
SV,sv_raw_financials,,"PAN AMeRICAN LIFe, S.A., SeGUROS de PeRSONAS",345,Pan American Life El Salvador,
SV,sv_raw_financials,,"Pan Amercian Life, S.A., Seguros de Personas",132,Pan American Life El Salvador,
SV,sv_raw_financials,,Pan American Life Insurance Company,41,Pan American Life El Salvador,
SV,sv_raw_financials,,"Pan American Life S.A., Seguro de Personas",89,Pan American Life El Salvador,
SV,sv_raw_financials,,"Pan American Life, Inc. Co. (PALIC)",132,Pan American Life El Salvador,
SV,sv_raw_financials,,"Protege Seguros, S.A.",730,Protege Seguros,
SV,sv_raw_financials,,"Qualitas Compañia de Seguros, S. A.",506,Quálitas El Salvador,
SV,sv_raw_financials,,"Qualitas Compañía de Seguros, S.A.",120,Quálitas El Salvador,
SV,sv_raw_financials,,"SISA Vida, S. A., Seguros de Personas",588,SISA Vida El Salvador,
SV,sv_raw_financials,,"Scotia Seguros, S.A.",65,Scotia Seguros,
SV,sv_raw_financials,,"Seguros Atlántida, S. A.",552,Atlántida El Salvador,
SV,sv_raw_financials,,"Seguros Atlántida, S.A.",60,Atlántida El Salvador,
SV,sv_raw_financials,,"Seguros Azul Vida, S.A., Seguros de Personas",689,Seguros Azul Vida,
SV,sv_raw_financials,,"Seguros Azul, S.A",769,Seguros Azul,
SV,sv_raw_financials,,"Seguros Azul, S.A.",120,Seguros Azul,
SV,sv_raw_financials,,"Seguros Comedica, S.A.",360,Comédica El Salvador,
SV,sv_raw_financials,,"Seguros Comédica, S.A.",242,Comédica El Salvador,
SV,sv_raw_financials,,"Seguros Fedecredito, S.A.",29,Fedecrédito,
SV,sv_raw_financials,,"Seguros Fedecrédito, S.A.",829,Fedecrédito,
SV,sv_raw_financials,,"Seguros Sisa SV, S.A.",65,SISA El Salvador,
SV,sv_raw_financials,,"Seguros Sura, S.A.",434,Sura El Salvador,
SV,sv_raw_financials,,"Seguros Sura, S.A., Seguros de Personas",370,Sura El Salvador,
SV,sv_raw_financials,,"Seguros del Pacífico, S.A.",358,Seguros del Pacífico El Salvador,
SV,sv_raw_financials,,"Seguros e Inversiones, S.A.",1012,Seguros e Inversiones,
SV,sv_raw_financials,,"Sisa Vida, S.A. Seguros de Personas",120,SISA Vida El Salvador,
SV,sv_raw_financials,,Sistema Asegurador,120,Sistema Asegurador El Salvador,
SV,sv_raw_financials,,Total,1112,Total El Salvador,
UY,uy_raw_balance_gl,,ALIANCA,61,Alianca Uruguay,
UY,uy_raw_pnl,,ALIANCA,38,Alianca Uruguay,
UY,uy_raw_rt,,ALIANCA,26,Alianca Uruguay,
UY,uy_raw_balance_gl,,BARBUSS,123,Barbuss Uruguay,
UY,uy_raw_pnl,,BARBUSS,67,Barbuss Uruguay,
UY,uy_raw_rt,,BARBUSS,86,Barbuss Uruguay,
UY,uy_raw_balance_gl,,BERKLEY,379,Berkley Uruguay,
UY,uy_raw_pnl,,BERKLEY,201,Berkley Uruguay,
UY,uy_raw_rt,,BERKLEY,652,Berkley Uruguay,
UY,uy_raw_balance_gl,,BOTTIAS,43,Bottias,
UY,uy_raw_pnl,,BOTTIAS,21,Bottias,
UY,uy_raw_rt,,BOTTIAS,29,Bottias,
UY,uy_raw_balance_gl,,BSE,590,BSE,
UY,uy_raw_pnl,,BSE,238,BSE,
UY,uy_raw_rt,,BSE,1620,BSE,
UY,uy_raw_balance_gl,,CAUCIONES,167,Cauciones Uruguay,
UY,uy_raw_pnl,,CAUCIONES,74,Cauciones Uruguay,
UY,uy_raw_rt,,CAUCIONES,76,Cauciones Uruguay,
UY,uy_raw_balance_gl,,CUTCSA,301,CUTCSA,
UY,uy_raw_pnl,,CUTCSA,131,CUTCSA,
UY,uy_raw_rt,,CUTCSA,144,CUTCSA,
UY,uy_raw_balance_gl,,FAR,438,FAR,
UY,uy_raw_pnl,,FAR,190,FAR,
UY,uy_raw_rt,,FAR,172,FAR,
UY,uy_raw_balance_gl,,HDI,452,HDI Uruguay,
UY,uy_raw_pnl,,HDI,209,HDI Uruguay,
UY,uy_raw_rt,,HDI,635,HDI Uruguay,
UY,uy_raw_balance_gl,,INSUR,91,Insur Uruguay,
UY,uy_raw_pnl,,INSUR,57,Insur Uruguay,
UY,uy_raw_rt,,INSUR,60,Insur Uruguay,
UY,uy_raw_balance_gl,,MAPFRE,519,Mapfre Uruguay,
UY,uy_raw_pnl,,MAPFRE,219,Mapfre Uruguay,
UY,uy_raw_rt,,MAPFRE,1355,Mapfre Uruguay,
UY,uy_raw_balance_gl,,METLIFE,437,MetLife Uruguay,
UY,uy_raw_pnl,,METLIFE,184,MetLife Uruguay,
UY,uy_raw_rt,,METLIFE,614,MetLife Uruguay,
UY,uy_raw_balance_gl,,PORTO,480,Porto Seguros Uruguay,
UY,uy_raw_pnl,,PORTO,202,Porto Seguros Uruguay,
UY,uy_raw_rt,,PORTO,699,Porto Seguros Uruguay,
UY,uy_raw_balance_gl,,SAN CRISTOBAL,337,San Cristóbal Uruguay,
UY,uy_raw_pnl,,SAN CRISTOBAL,205,San Cristóbal Uruguay,
UY,uy_raw_rt,,SAN CRISTOBAL,465,San Cristóbal Uruguay,
UY,uy_raw_balance_gl,,SANCOR,399,Sancor Seguros Uruguay,
UY,uy_raw_pnl,,SANCOR,210,Sancor Seguros Uruguay,
UY,uy_raw_rt,,SANCOR,1229,Sancor Seguros Uruguay,
UY,uy_raw_balance_gl,,SBI,392,SBI Uruguay,
UY,uy_raw_pnl,,SBI,203,SBI Uruguay,
UY,uy_raw_rt,,SBI,807,SBI Uruguay,
UY,uy_raw_balance_gl,,SURA,464,Sura Uruguay,
UY,uy_raw_pnl,,SURA,205,Sura Uruguay,
UY,uy_raw_rt,,SURA,1161,Sura Uruguay,
UY,uy_raw_balance_gl,,SURCO,488,Surco Uruguay,
UY,uy_raw_pnl,,SURCO,223,Surco Uruguay,
UY,uy_raw_rt,,SURCO,1008,Surco Uruguay,
UY,uy_raw_balance_gl,,ZURICH SANTANDER,375,Zurich Uruguay,
UY,uy_raw_pnl,,ZURICH SANTANDER,189,Zurich Uruguay,
UY,uy_raw_rt,,ZURICH SANTANDER,598,Zurich Uruguay,
CO,co_raw_primas,13-42,Solunion Seguros S.A.,5577,Solunion Seguros,
CO,co_raw_solvencia,13-42,Solunion Seguros S.A.,711,Solunion Seguros,
EC,ec_raw_primas,,EQUINOCCIAL,,Equisuiza,pre-2023 PRIMA EMITIDA workbook; renamed to Equisuiza — did not exit (#217)
EC,ec_raw_primas,,EQUIVIDA COMPAÑIA DE SEGUROS S.A.,,Equivida,pre-2023 PRIMA EMITIDA workbook; entity exited before ranking CSV
EC,ec_raw_primas,,HDI-SEGUROS S.A.,,HDI Ecuador,pre-2023 PRIMA EMITIDA workbook; entity exited before ranking CSV
EC,ec_raw_primas,,SEGUROS SUCRE S.A. EN LIQUIDACIÓN,,Seguros Sucre,pre-2023 PRIMA EMITIDA workbook; entity exited before ranking CSV
PA,pa_raw_boletin,,ACERTA SEGUROS,,Acerta,boletin integration 2026-06-23
PA,pa_raw_boletin,,ALIADO SEGUROS,,Aliado Seguros,boletin integration 2026-06-23
PA,pa_raw_boletin,,"ASEGURADORA ANCON, S.A",,Aseguradora Ancón,boletin integration 2026-06-23
PA,pa_raw_boletin,,"ASEGURADORA GLOBAL, S.A",,Aseguradora Global,boletin integration 2026-06-23
PA,pa_raw_boletin,,"ASSA COMPAÑÍA DE SEGUROS, S.A",,ASSA Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"BANESCO SEGUROS, S.A.",,Banesco Seguros Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"BUPA PANAMÁ, S.A.",,Bupa Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"CHUBB SEGUROS PANAMA, S.A.",,Chubb Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"COMPAÑÍA INTERNACIONAL DE SEGUROS, S.A",,Compañía Internacional de Seguros,boletin integration 2026-06-23
PA,pa_raw_boletin,,"GENERAL DE SEGUROS, S.A.",,General de Seguros Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"INTERAMERICANA FIANZAS Y SEGUROS, S.A.",,Interamericana de Fianzas y Seguros,boletin integration 2026-06-23
PA,pa_raw_boletin,,"LA REGIONAL DE SEGUROS, S.A",,La Regional de Seguros,boletin integration 2026-06-23
PA,pa_raw_boletin,,"MAPFRE PANAMÁ, S.A",,Mapfre Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"MERCANTIL PANAMÁ SEGUROS, S.A",,Mercantil Seguros Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"MULTIBANK SEGUROS, S.A",,Multibank Seguros Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRICA,,Nacional de Seguros de Panamá y Centroamérica,boletin integration 2026-06-23
PA,pa_raw_boletin,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S.A",,Pan American Life Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"SAGICOR PANAMÁ, S.A",,Sagicor Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"SEGUROS FEDPA, S.A",,Seguros FEDPA,boletin integration 2026-06-23
PA,pa_raw_boletin,,"SEGUROS SURAMERICANA, S.A",,Sura Panamá,boletin integration 2026-06-23
PA,pa_raw_boletin,,"VIVIR COMPAÑÍA DE SEGUROS, SA.",,Vivir Compañía de Seguros,boletin integration 2026-06-23
PA,pa_raw_boletin,,"WORLDWIDE MEDICAL ASSURANCE, LTD",,Worldwide Medical Assurance,boletin integration 2026-06-23
PA,pa_raw_boletin,,"ÓPTIMA COMPAÑÍA DE SEGUROS, S.A.",,Óptima Seguros,boletin integration 2026-06-23
PA,pa_raw_rt_ramo,,"ACERTA COMPAÑÍA DE SEGUROS, S.A.",6,Acerta,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"ALIADO SEGUROS, S.A",6,Aliado Seguros,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"ASEGURADORA ANCÓN, S.A.",6,Aseguradora Ancón,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"ASEGURADORA GLOBAL, S.A",6,Aseguradora Global,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"ASSA COMPAÑÍA DE SEGUROS, S.A",6,ASSA Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"BANESCO SEGUROS, S.A.",6,Banesco Seguros Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"BUPA PANAMÁ , S.A",6,Bupa Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"CHUBB SEGUROS PANAMA, S.A.",6,Chubb Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"COMPAÑÍA INTERNACIONAL DE SEGUROS, S.A.",6,Compañía Internacional de Seguros,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"GENERAL DE SEGUROS, S.A.",6,General de Seguros Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"INTERAMERICANA DE FIANZAS Y SEGUROS, S.A.",5,Interamericana de Fianzas y Seguros,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"LA REGIONAL DE SEGUROS, S.A.",6,La Regional de Seguros,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"MAPFRE PANAMÁ, S.A",6,Mapfre Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"MERCANTIL PANAMÁ SEGUROS, S.A",6,Mercantil Seguros Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,MULTIBANK SEGUROS PANAMÁ,6,Multibank Seguros Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRICA, S.A.",3,Nacional de Seguros de Panamá y Centroamérica,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S.A",6,Pan American Life Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,SAGICOR PANAMÁ,1,Sagicor Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"SAGICOR PANAMÁ, S.A.",5,Sagicor Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"SEGUROS FEDPA, S.A.",6,Seguros FEDPA,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"SEGUROS SURAMERICANA, S.A.",6,Sura Panamá,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"VIVIR COMPAÑÍA DE SEGUROS , S.A.",6,Vivir Compañía de Seguros,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"WORLDWIDE MEDICAL ASSURANCE, LTD. CORP.",6,Worldwide Medical Assurance,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,"ÓPTIMA COMPAÑÍA DE SEGUROS , S.A.",6,Óptima Seguros,primas_emitidas rt re-source 2026-06-23
PA,pa_raw_rt_ramo,,NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRIC,,Nacional de Seguros de Panamá y Centroamérica,primas_emitidas rt re-source 2026-06-23 (truncated detail-page name)
PA,pa_raw_rt_ramo,,NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRICA,,Nacional de Seguros de Panamá y Centroamérica,primas_emitidas rt re-source 2026-06-23
MX,mx_raw_balance,,"A.N.A. Compañía de Seguros, S.A. de C.V.",,A.N.A,
MX,mx_raw_resultados,,"A.N.A. Compañía de Seguros, S.A. de C.V.",,A.N.A,
MX,mx_raw_balance,,"AIG Seguros México, S.A. de C.V.",,AIG Seguros México,
MX,mx_raw_resultados,,"AIG Seguros México, S.A. de C.V.",,AIG Seguros México,
MX,mx_raw_balance,,"AXA Seguros, S.A. de C.V.",,AXA Generales México,
MX,mx_raw_resultados,,"AXA Seguros, S.A. de C.V.",,AXA Generales México,
MX,mx_raw_balance,,"Agroasemex, S.A.",,Agroasemex,
MX,mx_raw_resultados,,"Agroasemex, S.A.",,Agroasemex,
MX,mx_raw_balance,,"Allianz México, S.A., Compañía de Seguros",,Allianz México,
MX,mx_raw_resultados,,"Allianz México, S.A., Compañía de Seguros",,Allianz México,
MX,mx_raw_balance,,"Armour Secure Insurance, S.A. de C.V.",,Armour Secure Insurance,
MX,mx_raw_resultados,,"Armour Secure Insurance, S.A. de C.V.",,Armour Secure Insurance,
MX,mx_raw_balance,,"Aseguradora Aserta, S.A. de C.V.",,Aseguradora Aserta,
MX,mx_raw_resultados,,"Aseguradora Aserta, S.A. de C.V.",,Aseguradora Aserta,
MX,mx_raw_balance,,"Aseguradora Aserta, S.A. de C.V., Grupo Financiero Aserta",,Aseguradora Aserta,
MX,mx_raw_resultados,,"Aseguradora Aserta, S.A. de C.V., Grupo Financiero Aserta",,Aseguradora Aserta,
MX,mx_raw_balance,,"Aseguradora Insurgentes, S.A. de C.V.",,Aseguradora Insurgentes,
MX,mx_raw_resultados,,"Aseguradora Insurgentes, S.A. de C.V.",,Aseguradora Insurgentes,
MX,mx_raw_balance,,"Aseguradora Insurgentes, S.A. de C.V., Grupo Financiero Aserta",,Aseguradora Insurgentes,
MX,mx_raw_resultados,,"Aseguradora Insurgentes, S.A. de C.V., Grupo Financiero Aserta",,Aseguradora Insurgentes,
MX,mx_raw_balance,,"Aseguradora Patrimonial Daños, S.A.",,Aseguradora Patrimonial Daños,
MX,mx_raw_resultados,,"Aseguradora Patrimonial Daños, S.A.",,Aseguradora Patrimonial Daños,
MX,mx_raw_balance,,"Aseguradora Patrimonial Vida, S.A. de C.V.",,Aseguradora Patrimonial Vida,
MX,mx_raw_resultados,,"Aseguradora Patrimonial Vida, S.A. de C.V.",,Aseguradora Patrimonial Vida,
MX,mx_raw_balance,,"Aserta Seguros Vida, S.A. de C.V.",,Aserta Seguros Vida,
MX,mx_raw_resultados,,"Aserta Seguros Vida, S.A. de C.V.",,Aserta Seguros Vida,
MX,mx_raw_balance,,"Aserta Seguros Vida, S.A. de C.V., Grupo Financiero Aserta",,Aserta Seguros Vida,
MX,mx_raw_resultados,,"Aserta Seguros Vida, S.A. de C.V., Grupo Financiero Aserta",,Aserta Seguros Vida,
MX,mx_raw_balance,,"Assurant Daños México, S.A.",,Assurant Daños México,
MX,mx_raw_resultados,,"Assurant Daños México, S.A.",,Assurant Daños México,
MX,mx_raw_balance,,"Assurant Vida México, S.A.",,Assurant Vida México,
MX,mx_raw_resultados,,"Assurant Vida México, S.A.",,Assurant Vida México,
MX,mx_raw_balance,,"Atradius Seguros de Crédito, S.A.",,Atradius Seguros de Crédito,
MX,mx_raw_resultados,,"Atradius Seguros de Crédito, S.A.",,Atradius Seguros de Crédito,
MX,mx_raw_balance,,"Avla Seguros Generales, S.A. de C.V.",,AVLA México,
MX,mx_raw_resultados,,"Avla Seguros Generales, S.A. de C.V.",,AVLA México,
MX,mx_raw_balance,,"Avla Seguros, S.A. de C.V.",,AVLA México,
MX,mx_raw_resultados,,"Avla Seguros, S.A. de C.V.",,AVLA México,
MX,mx_raw_balance,,"BBVA Seguros México, S.A. de C.V., Grupo Financiero BBVA México",,BBVA Seguros México,
MX,mx_raw_resultados,,"BBVA Seguros México, S.A. de C.V., Grupo Financiero BBVA México",,BBVA Seguros México,
MX,mx_raw_balance,,"BUPA México, Compañía de Seguros, S.A. de C.V.",,Bupa México,
MX,mx_raw_resultados,,"BUPA México, Compañía de Seguros, S.A. de C.V.",,Bupa México,
MX,mx_raw_balance,,"Berkley International Compañía de Garantías México, S.A. de C.V.",,Berkley Garantías México,
MX,mx_raw_resultados,,"Berkley International Compañía de Garantías México, S.A. de C.V.",,Berkley Garantías México,
MX,mx_raw_balance,,"Berkley International Seguros México, S.A. de C.V.",,Berkley Seguros México,
MX,mx_raw_resultados,,"Berkley International Seguros México, S.A. de C.V.",,Berkley Seguros México,
MX,mx_raw_balance,,"CESCE México, S.A. de C.V.",,CESCE Seguros México,
MX,mx_raw_resultados,,"CESCE México, S.A. de C.V.",,CESCE Seguros México,
MX,mx_raw_balance,,"COFACE Seguro de Crédito México, S.A. de C.V.",,COFACE Crédito México,
MX,mx_raw_resultados,,"COFACE Seguro de Crédito México, S.A. de C.V.",,COFACE Crédito México,
MX,mx_raw_balance,,"CRABI, S.A. de C.V.",,CRABI,
MX,mx_raw_resultados,,"CRABI, S.A. de C.V.",,CRABI,
MX,mx_raw_balance,,"Cardif México Seguros Generales, S.A. de C.V.",,Cardif Generales México,
MX,mx_raw_resultados,,"Cardif México Seguros Generales, S.A. de C.V.",,Cardif Generales México,
MX,mx_raw_balance,,"Cardif México Seguros de Vida, S.A. de C.V.",,Cardif Vida México,
MX,mx_raw_resultados,,"Cardif México Seguros de Vida, S.A. de C.V.",,Cardif Vida México,
MX,mx_raw_balance,,"Chubb Fianzas Monterrey, Aseguradora de Caución, S.A.",,Chubb Fianzas México,
MX,mx_raw_resultados,,"Chubb Fianzas Monterrey, Aseguradora de Caución, S.A.",,Chubb Fianzas México,
MX,mx_raw_balance,,"Chubb Seguros México, S.A.",,Chubb Seguros México,
MX,mx_raw_resultados,,"Chubb Seguros México, S.A.",,Chubb Seguros México,
MX,mx_raw_balance,,"Citibanamex Seguros, S.A. de C.V., Integrante del Grupo Financiero Citibanamex",,Citibanamex Seguros,
MX,mx_raw_resultados,,"Citibanamex Seguros, S.A. de C.V., Integrante del Grupo Financiero Citibanamex",,Citibanamex Seguros,
MX,mx_raw_balance,,"Compañía de Seguros Generales Everest México, S.A. de C.V",,Everest México,
MX,mx_raw_resultados,,"Compañía de Seguros Generales Everest México, S.A. de C.V",,Everest México,
MX,mx_raw_balance,,"Deco Seguros, S.A. de C.V.",,Deco Seguros,
MX,mx_raw_resultados,,"Deco Seguros, S.A. de C.V.",,Deco Seguros,
MX,mx_raw_balance,,"Der Neue Horizont Re, S.A. de C.V.",,Horizont Re,
MX,mx_raw_resultados,,"Der Neue Horizont Re, S.A. de C.V.",,Horizont Re,
MX,mx_raw_balance,,"Dorama, Institución de Garantías, S.A.",,Dorama Garantías,
MX,mx_raw_resultados,,"Dorama, Institución de Garantías, S.A.",,Dorama Garantías,
MX,mx_raw_balance,,"El Águila, Compañía de Seguros, S.A. de C.V.",,El Águila,
MX,mx_raw_resultados,,"El Águila, Compañía de Seguros, S.A. de C.V.",,El Águila,
MX,mx_raw_balance,,"FM Global de México, S.A. de C.V.",,FM Global México,
MX,mx_raw_resultados,,"FM Global de México, S.A. de C.V.",,FM Global México,
MX,mx_raw_balance,,"Fianzas y Cauciones Atlas, S.A.",,Atlas Cauciones,
MX,mx_raw_resultados,,"Fianzas y Cauciones Atlas, S.A.",,Atlas Cauciones,
MX,mx_raw_balance,,"General de Seguros, S.A.",,General de Seguros,
MX,mx_raw_resultados,,"General de Seguros, S.A.",,General de Seguros,
MX,mx_raw_balance,,"General de Seguros, S.A.B.",,General de Seguros,
MX,mx_raw_resultados,,"General de Seguros, S.A.B.",,General de Seguros,
MX,mx_raw_balance,,"Grupo Mexicano de Seguros, S.A. de C.V.",,Grupo Mexicano de Seguros,
MX,mx_raw_resultados,,"Grupo Mexicano de Seguros, S.A. de C.V.",,Grupo Mexicano de Seguros,
MX,mx_raw_balance,,"Grupo Nacional Provincial, S.A.B.",,Grupo Nacional Provincial,
MX,mx_raw_resultados,,"Grupo Nacional Provincial, S.A.B.",,Grupo Nacional Provincial,
MX,mx_raw_balance,,"HDI Global Seguros, S.A.",,HDI Global Seguros,
MX,mx_raw_resultados,,"HDI Global Seguros, S.A.",,HDI Global Seguros,
MX,mx_raw_balance,,"HDI Seguros, S.A. de C.V.",,HDI Seguros,
MX,mx_raw_resultados,,"HDI Seguros, S.A. de C.V.",,HDI Seguros,
MX,mx_raw_balance,,"HIR Compañía de Seguros, S.A. de C.V.",,HIR,
MX,mx_raw_resultados,,"HIR Compañía de Seguros, S.A. de C.V.",,HIR,
MX,mx_raw_balance,,"HSBC Seguros, S.A. de C.V., Grupo Financiero HSBC",,HSBC Seguros México,
MX,mx_raw_resultados,,"HSBC Seguros, S.A. de C.V., Grupo Financiero HSBC",,HSBC Seguros México,
MX,mx_raw_balance,,"Inbursa Seguros de Caución y Fianzas, S.A., Grupo Financiero Inbursa",,Inbursa Caución,
MX,mx_raw_resultados,,"Inbursa Seguros de Caución y Fianzas, S.A., Grupo Financiero Inbursa",,Inbursa Caución,
MX,mx_raw_balance,,"Insignia Life, S.A. de C.V.",,Insignia Life,
MX,mx_raw_resultados,,"Insignia Life, S.A. de C.V.",,Insignia Life,
MX,mx_raw_balance,,"La Latinoamericana Seguros, S.A.",,La Latinoamericana Seguros,
MX,mx_raw_resultados,,"La Latinoamericana Seguros, S.A.",,La Latinoamericana Seguros,
MX,mx_raw_balance,,"Mapfre México, S.A.",,Mapfre Seguros México,
MX,mx_raw_resultados,,"Mapfre México, S.A.",,Mapfre Seguros México,
MX,mx_raw_balance,,"MetLife Más, S.A. de C.V.",,Metlife+ México,
MX,mx_raw_resultados,,"MetLife Más, S.A. de C.V.",,Metlife+ México,
MX,mx_raw_balance,,"Metlife México, S.A.",,Metlife México,
MX,mx_raw_resultados,,"Metlife México, S.A.",,Metlife México,
